RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
343,15952739,Schmidt,773,France,Female,33,0,22567.69,1,1,0,108908.53,1
344,15472202,Silva,689,France,Male,26,1,0.0,1,1,1,106650.84,0
345,15837315,Souza,606,France,Male,53,1,0.0,1,0,0,115633.9,1
346,15408423,Oliveira,625,Germany,Female,46,5,183797.29,2,1,0,66771.57,1
347,15503268,Ferreira,594,Germany,Male,40,3,63879.14,2,1,0,88839.33,0
348,15685666,Weber,582,France,Male,21,5,0.0,2,1,0,151510.68,0
349,15935545,Santos,624,France,Male,61,1,181826.26,2,1,0,175065.9,1
350,15091027,Silva,549,Germany,Male,49,7,0.0,1,0,1,17055.01,0
351,15731254,Lima,545,Germany,Male,33,3,0.0,2,1,1,85820.29,0
352,15504932,Meyer,494,Spain,Male,32,6,48127.02,2,0,1,83238.66,0
353,15573500,Costa,520,Germany,Female,40,6,0.0,1,1,0,112480.05,1
354,15458994,Dubois,577,France,Male,45,9,157587.04,1,1,0,11836.99,0
355,15130978,Costa,522,France,Female,51,6,13016.16,2,1,1,67907.29,0
356,15830857,Gomes,719,Germany,Female,52,4,61947.73,2,1,0,128253.3,1
357,15110325,Müller,630,France,Male,38,2,0.0,1,1,0,54914.06,0
358,15932412,Müller,697,Germany,Female,54,0,231965.63,2,0,1,22053.97,0
359,15416455,Gomes,624,Spain,Female,36,7,232702.63,1,1,0,55545.65,1
360,15366460,Ferreira,595,Germany,Male,31,4,140889.68,2,1,1,170577.65,0
361,15598668,Lima,750,France,Male,68,6,93167.84,2,1,1,62727.39,0
362,15611692,Costa,591,Germany,Male,32,4,119989.25,1,1,0,98596.83,1
363,15000686,Martin,585,France,Male,31,7,155337.59,1,1,0,33507.22,0
364,15669731,Lima,706,Germany,Male,77,6,0.0,1,1,1,149358.66,1
365,15659997,Lima,628,Spain,Female,22,1,0.0,1,1,1,92085.73,0
366,15728864,Robert,713,France,Female,48,6,0.0,2,0,0,46911.83,0
367,15630457,Lima,613,Spain,Male,74,3,177384.17,1,1,1,193850.16,1
368,15774708,Bernard,478,Spain,Female,44,6,0.0,2,0,0,169615.16,0
369,15968600,Schmidt,602,France,Male,20,8,0.0,2,1,1,81812.39,0
370,15854390,Santos,732,France,Male,40,8,230494.64,1,1,0,34608.48,0
371,15478735,Dubois,514,France,Female,18,2,0.0,1,0,0,127966.78,0
372,15232067,Fischer,627,France,Male,37,1,0.0,2,1,0,158767.74,0
373,15151139,Ferreira,471,France,Male,58,6,199028.45,2,1,0,176732.71,0
374,15118222,Oliveira,647,Germany,Male,40,5,214577.51,1,0,0,90991.68,1
375,15186610,Robert,684,France,Male,31,2,59346.58,2,1,1,51352.31,0
376,15288482,Dubois,580,France,Male,46,5,0.0,1,0,1,51887.4,0
377,15847939,Ferreira,698,Spain,Female,45,0,0.0,2,1,0,14963.28,0
378,15951197,Oliveira,433,France,Male,55,5,0.0,2,1,0,160280.76,0
379,15597892,Robert,850,Spain,Male,39,6,223251.43,2,1,1,106979.0,0
380,15997527,Santos,777,France,Male,53,5,0.0,1,1,0,185870.57,1
381,15942015,Meyer,725,France,Male,41,1,68483.09,1,1,1,43889.16,0
382,15947848,Meyer,744,Germany,Male,34,9,121827.99,1,1,1,70298.43,0
383,15069134,Schmidt,720,Germany,Female,34,3,116992.17,1,0,0,173135.14,1
384,15320762,Souza,708,Spain,Male,35,3,92390.95,2,1,1,127762.6,0
385,15457946,Pereira,779,Germany,Male,47,1,0.0,1,0,0,78470.7,0
386,15812704,Martin,603,Spain,Female,33,2,0.0,2,0,1,62037.78,0
387,15922814,Martin,542,France,Female,54,3,0.0,2,0,0,121624.72,0
388,15091187,Oliveira,468,France,Male,50,6,64670.56,1,0,0,84203.64,0
389,15649467,Costa,678,Germany,Male,55,5,1590.55,2,0,0,61486.74,0
390,15755121,Bernard,716,Spain,Male,29,5,68577.56,2,1,1,82625.83,0
391,15628000,Robert,728,Spain,Male,35,6,0.0,1,0,0,144677.5,0
392,15142623,Martin,530,France,Male,28,9,143312.39,1,0,1,90645.2,0
393,15119165,Costa,602,France,Male,36,3,78165.75,1,0,0,101056.21,0
394,15845508,Santos,581,Spain,Male,53,3,96542.01,2,1,1,137233.81,0
395,15714890,Costa,665,France,Female,24,6,0.0,1,1,0,102869.69,0
396,15528239,Silva,611,Spain,Male,36,5,90747.36,2,1,1,191030.72,0
397,15440479,Bernard,606,Spain,Male,30,0,0.0,2,1,1,24764.88,0
398,15400390,Costa,689,France,Male,31,5,117979.2,1,1,1,138717.77,0
399,15750678,Müller,674,Germany,Male,58,6,22495.39,2,0,0,174054.0,0
400,15083488,Costa,699,Spain,Male,41,9,0.0,2,1,0,62594.19,0
401,15504827,Thomas,674,France,Female,49,5,132219.91,1,1,1,89381.21,0
402,15824505,Oliveira,524,Spain,Female,31,5,0.0,1,1,0,83626.58,0
403,15275646,Lima,509,Germany,Female,67,6,92026.46,1,1,0,183247.49,1
404,15605515,Silva,726,Spain,Female,42,1,0.0,1,0,1,71293.78,0
405,15451091,Martin,654,France,Male,40,6,0.0,2,1,1,114446.49,0
406,15173022,Weber,768,Spain,Female,32,4,0.0,2,1,1,42430.08,0
407,15263136,Lima,747,France,Female,58,1,0.0,2,1,1,19596.48,0
408,15116421,Fischer,666,France,Male,42,5,69176.55,1,1,0,136648.46,0
409,15041287,Robert,751,Spain,Male,44,2,6614.83,1,0,1,114846.13,0
410,15887285,Ferreira,825,France,Female,37,4,171682.0,2,1,1,27797.02,0
411,15505986,Bernard,661,France,Male,38,3,69175.53,2,1,0,191852.72,0
412,15222582,Bernard,544,Spain,Male,49,1,221822.75,2,0,0,92629.75,0
413,15527064,Oliveira,669,Spain,Female,45,2,0.0,1,0,0,101991.13,0
414,15695131,Meyer,726,Germany,Female,45,4,0.0,1,1,0,100686.26,1
415,15873294,Oliveira,732,Germany,Male,47,4,28035.84,1,1,0,107750.84,1
416,15631670,Lima,596,France,Male,34,2,230450.95,1,1,0,102473.63,0
417,15261158,Souza,570,France,Male,57,3,5159.23,2,0,0,169114.98,0
418,15101690,Silva,637,France,Female,71,6,88424.32,1,1,1,100050.58,1
419,15885768,Ferreira,810,Germany,Female,57,7,0.0,2,0,1,116363.31,0
420,15176106,Costa,639,Spain,Male,40,4,60359.5,2,0,1,69485.16,0
421,15033441,Martin,673,Spain,Female,38,4,89616.37,1,1,0,113228.39,0
422,15386014,Costa,710,Spain,Female,51,5,40245.32,1,0,0,125799.42,1
423,15569893,Schmidt,699,France,Male,44,2,74246.6,2,1,0,150751.36,0
424,15212590,Bernard,716,France,Female,45,9,45676.87,1,0,0,170582.63,1
425,15377782,Alves,644,France,Male,60,6,176952.76,1,1,1,132902.64,0
426,15532575,Weber,638,Germany,Male,45,2,0.0,1,0,0,37961.3,0
427,15886760,Weber,597,France,Female,45,3,0.0,2,1,1,29594.07,0
428,15039437,Alves,687,Spain,Male,19,5,218066.72,2,1,1,122635.46,0
429,15860069,Dubois,846,France,Female,18,3,5783.46,1,1,1,60109.86,0
430,15691535,Thomas,752,France,Male,19,3,36058.72,2,0,1,160650.67,0
431,15701449,Lima,561,France,Female,53,6,7719.93,2,1,0,186609.04,0
432,15541887,Robert,698,Spain,Female,33,3,0.0,2,1,1,91895.74,0
433,15176657,Fischer,615,Germany,Male,32,5,99496.8,1,1,1,127413.01,0
434,15206143,Müller,623,France,Male,54,8,0.0,1,1,0,141666.61,1
435,15824761,Pereira,686,France,Male,48,2,44849.32,2,1,1,157403.58,0
436,15552602,Weber,613,Germany,Female,43,2,107887.67,2,0,0,103140.53,1
437,15029183,Alves,626,France,Female,32,8,0.0,2,1,0,21826.62,0
438,15790894,Weber,557,Spain,Male,58,2,75831.28,2,0,1,46522.41,0
439,15852064,Oliveira,646,Germany,Male,28,0,138716.52,3,0,1,20975.17,1
440,15096548,Alves,656,France,Female,27,6,42279.96,1,0,1,108643.45,0
441,15540051,Müller,716,France,Male,35,3,52922.05,2,1,0,121082.73,0
442,15244610,Silva,475,Spain,Male,34,3,0.0,1,1,1,15928.84,0
443,15595668,Martin,677,France,Male,32,2,77173.8,1,0,0,67828.44,0
444,15575947,Müller,550,France,Male,45,7,11016.38,1,0,0,185253.36,0
445,15577840,Santos,431,Spain,Female,32,6,195779.66,2,1,0,21277.61,0
446,15267399,Robert,758,Spain,Male,41,5,0.0,2,1,0,102731.75,0
447,15844388,Dubois,690,Spain,Female,20,4,0.0,1,0,1,137988.59,0
448,15408543,Gomes,834,Spain,Male,30,2,0.0,2,0,0,66588.8,0
449,15006855,Santos,698,France,Male,41,7,0.0,2,0,1,180947.99,0
450,15707179,Santos,723,France,Male,52,6,172816.49,1,0,0,39269.75,1
451,15472066,Lima,474,Spain,Male,56,3,163953.0,2,0,0,142169.05,0
452,15266838,Thomas,727,Germany,Male,79,8,212777.56,2,0,0,89868.74,1
453,15188723,Alves,641,France,Male,45,8,0.0,2,1,0,59396.29,0
454,15892106,Dubois,620,Spain,Male,47,5,0.0,1,1,0,96038.9,0
455,15808509,Fischer,685,France,Male,43,9,241648.38,2,0,1,114646.77,0
456,15427861,Martin,674,France,Male,43,2,0.0,1,0,1,55784.67,0
457,15402869,Silva,612,France,Female,24,6,67474.39,1,1,0,184286.05,0
458,15081393,Oliveira,750,France,Female,48,2,87013.56,1,0,1,31648.55,0
459,15120301,Meyer,627,France,Female,34,5,0.0,1,1,0,117122.19,0
460,15365318,Oliveira,848,France,Male,34,7,114430.49,1,1,0,102248.88,0
461,15931011,Robert,635,France,Male,47,4,201503.94,1,1,1,174245.31,0
462,15054417,Martin,659,Germany,Male,24,6,13769.12,1,0,0,96513.38,0
463,15954671,Gomes,675,Germany,Male,36,2,65329.04,2,1,0,123843.46,0
464,15818487,Silva,599,Germany,Male,22,5,70756.86,2,1,0,185835.82,0
465,15665260,Gomes,746,Spain,Female,72,1,77478.08,2,1,1,20883.79,0
466,15494299,Thomas,737,France,Female,29,0,16746.43,1,0,1,109620.45,0
467,15043231,Schmidt,473,France,Female,37,5,0.0,1,0,1,185666.46,0
468,15131981,Müller,508,Spain,Female,60,5,0.0,1,1,0,30092.46,1
469,15843140,Silva,445,France,Male,41,3,0.0,1,0,0,178137.48,0
470,15297452,Bernard,559,Spain,Male,29,4,144381.98,2,1,1,15430.07,0
471,15279659,Schmidt,517,France,Male,37,5,43050.14,1,0,0,166576.36,0
472,15240295,Dubois,627,Spain,Male,21,5,207575.27,2,1,0,175848.8,0
473,15953489,Oliveira,702,France,Male,32,1,0.0,2,0,1,13476.03,0
474,15845212,Souza,850,Spain,Female,23,5,57312.48,2,1,0,53872.4,0
475,15024528,Dubois,547,Germany,Male,35,5,4296.11,3,1,1,91165.92,1
476,15226926,Martin,703,Spain,Female,51,5,0.0,2,0,0,97380.85,0
477,15704767,Weber,810,France,Female,49,6,5534.39,2,1,0,129895.63,0
478,15508820,Bernard,590,Germany,Female,41,5,23172.59,1,1,0,26026.68,1
479,15404961,Ferreira,850,Spain,Male,33,8,0.0,1,1,1,15111.64,0
480,15601236,Ferreira,745,Germany,Female,39,8,0.0,2,0,0,47991.63,0
481,15317171,Alves,568,Germany,Female,56,6,158208.8,1,1,1,160041.19,1
482,15507432,Meyer,616,Germany,Male,20,3,84757.33,1,1,1,71695.36,0
483,15709473,Weber,767,France,Male,58,2,67509.19,2,1,1,146652.59,0
484,15642229,Lima,552,Germany,Female,44,6,130656.23,1,1,1,86952.9,1
485,15297983,Dubois,525,Germany,Female,52,2,0.0,2,1,0,137673.45,1
486,15876926,Martin,605,Spain,Male,32,2,68410.86,2,1,1,13509.62,0
487,15446918,Schmidt,563,France,Female,40,7,238667.44,2,0,1,20751.65,0
488,15085009,Costa,821,France,Male,49,5,26572.55,2,1,1,149199.23,0
489,15174865,Meyer,616,Spain,Male,59,3,35805.97,1,0,1,187898.93,0
490,15772086,Müller,572,Spain,Female,37,8,0.0,2,1,0,36205.5,0
491,15046397,Robert,495,France,Female,73,5,55214.79,1,0,1,80355.99,1
492,15888442,Weber,500,Germany,Female,29,4,228034.25,2,1,1,161131.59,0
493,15005964,Souza,480,France,Female,19,3,0.0,2,0,1,33857.61,0
494,15448742,Weber,843,France,Female,47,5,65399.93,1,0,0,68845.59,1
495,15514524,Oliveira,721,France,Male,43,6,34717.78,2,1,0,57410.18,0
496,15195366,Souza,789,France,Female,71,5,70803.66,2,1,0,106953.48,1
497,15163352,Bernard,809,Germany,Male,34,2,64004.97,2,1,0,39666.59,0
498,15402413,Gomes,664,France,Male,24,5,0.0,1,1,0,107723.28,0
499,15371249,Silva,616,Spain,Female,45,5,0.0,2,1,1,136196.62,0
500,15767121,Müller,789,Spain,Female,40,6,167451.42,2,1,1,103596.03,0
501,15983271,Dubois,776,Germany,Female,35,5,0.0,1,1,0,33644.34,1
502,15775095,Meyer,676,Germany,Female,49,2,81591.23,2,0,0,17502.27,0
503,15851909,Souza,519,France,Male,21,3,224415.91,1,0,0,197096.95,0
504,15879112,Gomes,672,Spain,Female,50,6,61128.26,2,1,1,144270.99,0
505,15127691,Oliveira,610,Germany,Male,35,6,143110.07,1,1,1,175905.21,0
506,15679800,Silva,434,France,Female,41,2,99300.86,1,0,0,12243.86,1
507,15586196,Gomes,631,Spain,Female,44,3,189944.52,1,0,1,163317.77,0
508,15079494,Ferreira,527,Spain,Male,38,0,90511.43,1,1,1,187607.32,0
509,15719374,Schmidt,486,Spain,Male,40,3,0.0,2,0,0,51966.84,0
510,15999727,Alves,614,Germany,Female,35,0,68625.05,2,1,1,65455.03,0
511,15856147,Thomas,629,Germany,Female,18,7,95341.34,2,0,1,123794.84,0
512,15885534,Thomas,629,France,Male,43,5,114531.35,1,1,0,43211.06,0
513,15041749,Costa,696,Spain,Female,64,8,0.0,1,1,1,17317.31,1
514,15011541,Pereira,701,Spain,Female,45,7,186546.87,2,0,0,157899.37,0
515,15342856,Gomes,657,France,Male,50,5,0.0,1,1,1,165357.81,0
516,15392571,Gomes,637,France,Male,34,4,72480.09,1,1,1,125596.91,0
517,15220333,Müller,786,France,Male,38,7,0.0,2,1,0,97733.49,0
518,15932573,Gomes,552,Spain,Male,59,3,20166.66,2,1,1,121389.36,0
519,15636313,Thomas,488,Spain,Male,66,2,0.0,2,1,1,86972.59,0
520,15481404,Weber,674,France,Male,47,4,0.0,2,1,1,60443.95,0
521,15909906,Lima,492,Germany,Male,36,0,72156.91,1,1,1,29306.93,0
522,15677329,Santos,648,France,Male,59,3,20225.83,1,0,1,64322.15,0
523,15152661,Thomas,731,Spain,Male,24,1,0.0,2,0,1,115322.17,0
524,15742540,Martin,616,Spain,Female,53,0,180607.76,2,1,0,16413.7,1
525,15406409,Lima,624,Spain,Female,57,4,0.0,1,0,0,171917.29,1
526,15213320,Müller,780,France,Male,27,5,120963.09,2,1,0,106910.16,0
527,15440899,Meyer,618,France,Male,79,4,160721.2,1,1,0,119414.87,1
528,15822489,Weber,619,France,Female,67,1,110195.64,2,0,0,58982.37,1
529,15988048,Robert,642,France,Male,75,3,50720.27,1,1,0,198478.81,1
530,15099021,Weber,850,Spain,Female,43,2,0.0,1,0,0,93693.49,0
531,15435286,Müller,570,Spain,Male,35,5,54470.41,2,1,0,50150.11,0
532,15717460,Costa,656,Spain,Male,47,6,0.0,1,1,1,191296.07,0
533,15748901,Schmidt,500,Spain,Male,37,2,15862.1,1,1,0,13620.97,0
534,15866499,Dubois,510,Germany,Female,38,1,183908.81,1,0,1,192791.73,1
535,15010024,Fischer,740,Spain,Male,37,4,0.0,2,1,1,71374.31,0
536,15528731,Souza,568,Spain,Female,45,3,98372.24,2,1,1,151719.58,0
537,15264362,Müller,682,Spain,Female,25,3,0.0,1,1,1,73000.74,0
538,15197208,Lima,608,France,Female,35,2,0.0,2,1,1,126001.06,0
539,15011202,Gomes,850,France,Male,26,3,0.0,1,1,0,118343.3,0
540,15553799,Ferreira,735,France,Male,45,8,15395.23,2,1,0,167224.3,0
541,15237657,Ferreira,659,Spain,Female,41,6,177932.98,1,0,1,123944.59,0
542,15642466,Robert,689,Germany,Male,26,5,56004.13,1,0,0,178124.91,0
543,15259700,Ferreira,518,France,Male,62,6,0.0,2,0,1,168646.08,0
544,15377706,Meyer,676,Germany,Male,25,0,0.0,1,1,0,91956.99,0
545,15085499,Dubois,609,Germany,Male,46,2,0.0,2,1,0,119108.9,0
546,15530636,Costa,794,France,Female,56,3,148164.24,1,0,1,166791.23,1
547,15731911,Costa,646,France,Male,57,5,0.0,1,0,1,180646.27,0
548,15132619,Silva,567,Germany,Male,20,7,0.0,2,0,1,28367.71,0
549,15125056,Oliveira,801,Germany,Female,56,2,52987.57,1,1,1,163904.73,1
550,15908096,Thomas,586,Spain,Female,56,2,39003.96,2,1,1,113004.61,0
551,15149158,Martin,540,Germany,Female,41,6,0.0,1,1,1,127046.23,0
552,15925146,Robert,672,Spain,Female,48,4,0.0,2,1,0,84271.78,0
553,15320220,Souza,617,Germany,Male,18,5,148023.46,1,1,0,25278.0,1
554,15247700,Ferreira,620,Germany,Male,43,4,0.0,1,1,1,189750.46,0
555,15781799,Thomas,526,Spain,Male,36,2,185102.07,1,1,1,188016.1,0
556,15236649,Ferreira,557,France,Male,56,5,0.0,1,0,0,48532.15,1
557,15630124,Oliveira,615,France,Female,37,4,173094.34,2,1,0,84359.74,0
558,15016270,Martin,485,France,Male,42,3,84275.41,2,1,1,123232.69,0
559,15449723,Silva,598,Spain,Female,23,7,0.0,1,1,0,117457.71,0
560,15731912,Ferreira,741,Germany,Male,20,0,65144.55,1,0,0,34797.99,0
561,15630103,Lima,619,Germany,Female,27,4,228995.42,1,1,0,13656.89,1
562,15812797,Lima,465,France,Male,23,3,0.0,1,1,1,196246.04,0
563,15051449,Gomes,743,France,Female,44,1,22681.73,1,0,0,196898.33,1
564,15032700,Dubois,492,France,Female,51,1,54870.15,1,1,0,115531.6,1
565,15415141,Weber,706,France,Female,50,2,0.0,2,0,0,94728.5,0
566,15763626,Ferreira,688,Germany,Male,41,4,0.0,2,1,1,192193.9,0
567,15665419,Ferreira,501,France,Male,50,3,0.0,2,0,0,100265.99,0
568,15441940,Weber,604,France,Female,33,6,64730.24,2,1,1,100570.73,0
569,15908342,Meyer,756,Spain,Male,31,2,215483.98,1,1,0,34746.91,0
570,15956318,Robert,601,France,Male,33,6,0.0,1,1,0,80388.54,0
571,15010707,Souza,497,Germany,Male,44,2,0.0,1,0,0,133651.98,1
572,15873750,Bernard,751,Spain,Male,30,0,60278.43,2,1,0,149199.19,0
573,15924592,Alves,607,France,Female,24,3,212433.04,2,1,0,199178.86,0
574,15068911,Gomes,792,Germany,Female,47,6,84788.42,2,1,1,160511.08,0
575,15289555,Fischer,634,Spain,Male,74,1,0.0,2,1,0,139871.34,0
576,15478827,Oliveira,633,Spain,Male,50,3,0.0,2,1,0,45894.21,0
577,15703378,Silva,659,France,Male,52,0,0.0,3,1,0,79361.06,1
578,15067654,Pereira,662,Spain,Male,45,5,0.0,2,1,1,148366.9,0
579,15439509,Souza,515,France,Female,41,8,86784.54,2,1,1,101279.03,0
580,15773476,Bernard,516,France,Male,50,3,176092.03,1,0,1,155202.6,0
581,15115088,Dubois,533,France,Female,55,5,197425.65,1,1,0,136282.92,1
582,15718646,Pereira,822,Spain,Male,32,4,51881.97,2,1,1,99447.58,0
583,15358858,Dubois,502,France,Male,37,8,240932.52,1,1,1,74701.14,0
584,15379498,Dubois,581,France,Male,37,6,54082.22,2,1,0,41772.74,0
585,15218929,Thomas,658,Germany,Male,33,0,222207.48,1,1,1,94663.34,0
586,15057328,Thomas,564,France,Female,56,2,0.0,2,1,0,138570.75,0
587,15619115,Thomas,717,France,Female,33,4,0.0,1,1,0,25249.23,0
588,15010504,Meyer,638,France,Male,38,5,247034.03,1,1,1,71337.82,0
589,15957089,Oliveira,631,France,Male,57,3,0.0,1,1,1,36938.04,0
590,15084976,Silva,747,France,Female,48,5,72180.3,1,0,0,66584.69,1
591,15636047,Costa,456,France,Male,42,5,0.0,2,1,1,163608.86,0
592,15509351,Martin,518,Germany,Male,58,4,68831.83,2,0,1,86120.24,0
593,15609692,Fischer,761,France,Female,42,5,12105.57,1,1,1,175862.67,0
594,15786408,Schmidt,549,France,Female,46,7,234260.77,1,1,1,149466.66,0
595,15384317,Schmidt,550,Spain,Male,30,2,222384.78,2,0,1,80644.54,0
596,15327053,Weber,736,France,Male,21,6,0.0,2,1,1,42116.46,0
597,15707753,Dubois,532,Germany,Male,36,0,68518.93,2,0,1,11960.22,0
598,15181074,Silva,619,France,Male,45,1,131719.09,1,1,0,91626.03,0
599,15771165,Robert,597,France,Female,75,8,98505.92,2,0,0,106470.62,1
600,15693943,Meyer,723,France,Male,69,5,23465.24,1,1,0,96004.06,1
601,15164147,Robert,725,France,Female,52,5,0.0,2,1,1,80697.4,0
602,15718136,Schmidt,680,France,Female,32,3,67308.97,1,1,1,148566.37,0
603,15534495,Oliveira,770,France,Male,69,2,229500.25,2,0,1,29333.53,0
604,15173868,Müller,547,France,Male,48,3,180550.44,2,0,1,31928.06,0
605,15943228,Pereira,596,France,Female,34,5,81435.21,2,1,0,114659.93,0
606,15420697,Robert,850,France,Female,50,5,0.0,1,1,1,17362.89,0
607,15605177,Ferreira,714,France,Male,21,2,228792.5,2,0,0,86427.9,0
608,15061479,Souza,735,France,Male,30,4,61265.91,2,1,0,48559.58,0
609,15149855,Bernard,738,Germany,Male,57,5,51934.56,2,1,1,51550.15,0
610,15213303,Gomes,788,Germany,Male,42,8,170122.14,2,0,1,102859.05,0
611,15093822,Thomas,756,France,Male,32,4,0.0,2,1,1,112667.93,0
612,15565181,Pereira,601,Spain,Male,48,5,97744.25,1,1,1,89496.23,0
613,15755011,Lima,515,Germany,Female,52,6,58664.66,1,1,0,36854.88,1
614,15788755,Ferreira,758,France,Female,44,4,245552.8,1,0,1,100217.42,0
615,15627418,Müller,819,Spain,Female,33,3,0.0,2,1,0,162232.2,0
616,15620586,Fischer,757,Spain,Male,29,5,46511.59,1,0,0,139241.5,0
617,15989260,Meyer,711,France,Male,39,6,0.0,1,0,1,109255.36,0
618,15487924,Silva,812,France,Male,67,5,187501.29,2,0,1,38322.24,0
619,15938978,Dubois,692,Spain,Female,38,2,0.0,2,1,0,126037.52,0
620,15164432,Ferreira,529,Germany,Female,32,3,0.0,2,1,0,106696.04,0
621,15926539,Bernard,723,France,Female,45,4,72436.59,1,0,0,167075.84,1
622,15663001,Ferreira,696,France,Female,52,4,0.0,2,1,1,40325.26,0
623,15946337,Bernard,628,France,Male,49,3,42971.76,2,0,1,84763.93,0
624,15396925,Souza,662,France,Male,44,4,0.0,1,1,1,30579.25,0
625,15822864,Ferreira,823,Germany,Male,34,5,0.0,2,1,1,110341.2,0
626,15472491,Fischer,725,France,Male,23,4,54349.69,1,1,1,181813.65,0
627,15779416,Weber,737,France,Male,59,4,53803.16,1,0,0,189440.76,1
628,15229754,Meyer,588,Germany,Male,77,6,0.0,1,1,0,17274.68,1
629,15674623,Souza,484,France,Female,76,6,140684.01,2,1,1,81116.35,1
630,15699500,Thomas,733,France,Male,73,4,0.0,2,1,1,72900.48,0
631,15457526,Robert,535,Germany,Male,53,9,128166.39,2,0,1,130888.42,0
632,15123727,Müller,748,Spain,Male,50,1,128592.33,2,1,0,145063.66,0
633,15253124,Silva,493,Germany,Female,53,3,0.0,2,0,1,47001.29,0
634,15371169,Bernard,712,Germany,Female,42,0,155282.66,1,1,0,46226.26,1
635,15359819,Schmidt,777,France,Female,23,6,0.0,1,1,1,65165.37,0
636,15699962,Bernard,736,France,Male,33,6,28432.94,1,1,1,16380.92,0
637,15872544,Dubois,639,Germany,Female,73,5,0.0,1,1,0,119644.25,1
638,15481171,Schmidt,781,France,Male,34,2,0.0,2,1,1,143024.6,0
639,15686329,Gomes,609,France,Male,53,5,0.0,2,1,1,12518.77,0
640,15112495,Weber,608,France,Female,28,3,0.0,2,0,0,93146.17,0
641,15392415,Fischer,784,France,Male,38,6,173735.12,2,1,0,97635.52,0
642,15227280,Lima,532,France,Male,34,2,0.0,2,0,1,126545.21,0
643,15855971,Robert,588,France,Male,25,2,0.0,1,1,0,153312.58,0
644,15149158,Fischer,605,France,Male,27,8,0.0,2,1,1,174877.83,0
645,15069603,Fischer,693,France,Female,35,4,0.0,2,1,1,41071.7,0
646,15518283,Müller,731,Spain,Female,60,4,0.0,2,1,1,86182.98,0
647,15276740,Martin,555,Germany,Male,26,3,180283.56,1,1,1,124402.51,0
648,15245120,Gomes,629,Germany,Male,36,6,0.0,2,1,1,103786.24,0
649,15684142,Martin,681,Spain,Male,19,3,132249.94,1,0,1,136869.76,0
650,15961897,Lima,695,France,Male,46,3,0.0,2,1,1,118510.58,0
651,15172545,Ferreira,850,France,Male,47,2,153621.64,1,1,0,73290.25,0
652,15412654,Bernard,820,Germany,Male,48,4,133025.35,1,0,1,184550.67,0
653,15632510,Alves,607,Germany,Male,35,7,0.0,1,0,1,166537.28,0
654,15203437,Fischer,621,Germany,Male,35,8,0.0,1,1,1,148856.87,0
655,15014278,Thomas,705,France,Female,41,9,0.0,1,1,1,84562.54,0
656,15702189,Müller,754,France,Male,60,4,0.0,2,0,0,21319.36,0
657,15175640,Costa,689,France,Female,28,6,0.0,1,1,1,195275.01,0
658,15686459,Fischer,678,France,Male,41,4,91834.43,2,1,0,139266.22,0
659,15095456,Oliveira,745,Germany,Female,33,4,70846.87,2,1,1,65677.61,0
660,15004938,Alves,692,Germany,Male,23,6,0.0,1,1,0,97245.38,0
661,15454653,Souza,587,France,Male,50,6,216592.55,1,1,0,58314.76,0
662,15870276,Souza,672,Spain,Female,50,0,136428.23,1,1,1,151235.03,0
663,15443805,Alves,714,Germany,Male,34,8,60646.18,1,1,1,132997.69,0
664,15307442,Pereira,737,France,Female,34,6,0.0,1,1,0,109473.85,0
665,15446060,Ferreira,667,France,Male,62,6,19626.45,1,1,0,82315.24,1
666,15722136,Santos,747,France,Female,54,6,49890.15,1,1,0,69344.82,1
667,15443503,Santos,642,France,Female,55,4,172084.67,1,1,1,164768.95,1
668,15664247,Alves,513,France,Female,35,6,172348.75,2,0,0,85528.67,0
669,15766253,Dubois,639,France,Male,43,5,0.0,1,1,1,101391.56,0
670,15410508,Dubois,417,France,Female,31,4,0.0,2,1,1,44297.76,0
671,15290852,Santos,695,France,Male,24,2,172582.48,2,1,1,174593.33,0
672,15953697,Ferreira,558,Spain,Female,40,6,0.0,2,1,0,57953.92,0
673,15381199,Bernard,476,France,Female,49,7,0.0,2,1,1,43586.87,0
674,15212419,Costa,513,Germany,Female,31,8,169394.52,2,1,1,129260.03,0
675,15137245,Silva,692,France,Female,51,2,0.0,1,0,1,36864.18,0
